tag,词性,oldtag2count,oldexttag2count,newtag2cout,newtitleexttag2count,newdescexttag2count,classifer,entropy,entropyv2,predicte,pre_label
西部,西部/f(方位词),51,7684,118,3508,2542,0.253592117,7.00670905,6.650010482,0.842713178,1
有难同当,有难同当/i(习语),79,6182,35,78,1546,0.602569131,3.133725133,0.348780385,0.843065352,1
互爱,互/d(副词) 爱/v(动词),98,4606,104,177,3639,0.779831412,5.218314597,4.287998579,0.843084876,1
超变传奇,超/v(动词) 变/v(动词) 传奇/n(名词),80,34,101,36,7,0.118769118,3.201177956,2.153532457,0.843116729,1
早教中心加盟,早教/j(简称) 中心/n(名词) 加盟/v(动词),133,101,78,20,1,0.114165595,2.938182455,2.813355405,0.843199605,1
同舟共济,同舟共济/i(习语),78,2629,65,254,716,0.633890795,5.208012572,3.773393569,0.843242256,1
厨师证,厨师证/n(名词),53,41,13,10,81,0.164567484,2.204785417,1.039720771,0.843347183,1
爱吃,爱/v(动词) 吃/v(动词),204,13402,143,1053,2228,0.629807566,5.784049022,5.135967456,0.843733772,1
美丽人生,美丽/a(形容词) 人生/n(名词),108,6172,91,1001,643,0.508666241,5.566772728,4.795909635,0.843985705,1
团结互助,团结互助/l(其他),290,6357,388,95,5511,0.411090166,4.819391392,3.90464339,0.844035059,1
臭味相投,臭味相投/i(习语),67,898,39,55,214,0.532946733,3.852308518,1.945910149,0.844361026,1
童年的回忆,童年/t(时间词) 的/u(助词) 回忆/vn(其他),114,8699,43,614,416,0.814858055,4.882037262,2.997068727,0.844397865,1
超级计划,超级/b(其他) 计划/n(名词),70,140,219,231,1094,0.179785268,0.630605542,1.791759469,0.844472313,1
聊生活,聊/v(动词) 生活/vn(其他),76,7384,122,92,3401,0.620348152,4.283167082,3.194241075,0.845095285,1
娱乐娱乐,娱乐/vn(其他) 娱乐/vn(其他),100,2983,112,265,2341,0.696406629,4.442918676,3.506620558,0.845096485,1
押款群,押款/v(动词) 群/Ng(其他),51,223,150,230,249,0.387272466,4.831677126,3.278615308,0.845123537,1
玩友,玩/v(动词) 友/Ng(其他),55,17241,37,228,1802,0.682420677,5.123284611,4.974930157,0.84531839,1
社会组织,社会/n(名词) 组织/n(名词),52,1329,88,1262,624,0.445442888,5.549609381,4.937601921,0.845430249,1
娱乐接龙,娱乐/vn(其他) 接龙/n(名词),72,72,13,19,7,0.062140126,3.178269542,1.33217904,0.845547375,1
来自星星的你,来自/v(动词) 星星/n(名词) 的/u(助词) 你/r(代词),90,1544,100,250,96,0.630828453,4.290016823,1.906154747,0.845593441,1
夜晚,夜晚/t(时间词),81,14311,123,2485,3364,0.567039324,5.857776994,5.319146379,0.845608145,1
学习吧,学习/v(动词) 吧/y(语气助词),51,3036,32,375,615,0.523234611,5.185953699,4.241667061,0.84574428,1
自律,自律/v(动词),67,5844,82,302,1652,0.42713169,5.715928184,4.613390245,0.845786283,1
老股友,老/a(形容词) 股友/n(名词),56,278,54,59,105,0.572002597,4.051545672,3.825215764,0.845951102,1
姑娘,姑娘/n(名词),99,38463,116,2888,3872,0.311605051,6.66609832,5.594489039,0.846202722,1
一次就好,一/m(数词) 次/q(量词) 就/d(副词) 好/a(形容词),78,1235,36,189,170,0.797842741,3.901909815,2.397895273,0.846442278,1
冷漠,冷漠/a(形容词),139,16877,107,1332,1629,0.831054143,6.057455709,5.252874097,0.846672933,1
开玩笑,开玩笑/v(动词),146,11343,199,205,9856,0.648234949,4.809492687,3.044804883,0.846839945,1
畅谈,畅谈/v(动词),290,20683,326,1406,14096,0.724804895,6.218362457,6.028604214,0.846981406,1
3d彩,3d/nz(其他专名) 彩/Ng(其他),64,350,36,18,64,0.276074014,2.892305555,0.693147181,0.847012964,1
同胞,同胞/n(名词),63,11294,59,788,4538,0.551031166,6.017462335,4.923052821,0.847828746,1
交心,交心/v(动词),307,6789,404,948,3789,0.786066502,5.426500673,5.415346337,0.847842011,1
娱乐开心,娱乐/v(动词) 开心/a(形容词),55,1822,94,849,1346,0.352538631,4.410617611,4.976674192,0.847927586,1
开心聊,开心/a(形容词) 聊/v(动词),128,9519,193,3802,2012,0.521226444,4.737316448,6.007283261,0.848217722,1
爱生活爱自己,爱生活/n(名词) 爱/v(动词) 自己/r(代词),60,519,44,97,109,0.813939142,3.574392006,2.043191871,0.848377804,1
網賺,网赚/n(名词),90,74,112,82,71,0.006445878,1.532404047,0.693147181,0.848514858,1
旧时光,旧时光/n(名词),87,12553,48,2355,390,0.597568366,5.503541619,4.813480474,0.848624157,1
女人帮,女人/n(名词) 帮/v(动词),199,12757,204,2734,465,0.443736936,4.445269044,2.441381963,0.848898115,1
四海之内皆兄弟,四海之内/i(习语) 皆/d(副词) 兄弟/n(名词),90,2603,117,202,2425,0.568024967,3.396986197,1.791759469,0.848913145,1
年少轻狂,年少/a(形容词) 轻狂/a(形容词),232,16162,179,2849,1230,0.741066732,5.401415516,4.670604384,0.848933101,1
开心吧,开心/a(形容词) 吧/y(语气助词),60,3742,56,1014,447,0.760349543,5.882076774,5.257328607,0.84907788,1
工友,工友/n(名词),99,4878,145,1830,3763,0.74109993,5.936392864,5.854140163,0.849089459,1
情怀,情怀/n(名词),95,7528,213,1488,2637,0.297744075,6.629102613,5.643293712,0.849211959,1
永不言败,永不/d(副词) 言/Vg(其他) 败/v(动词),115,6070,110,882,928,0.449303073,5.79230341,4.873454349,0.849377791,1
学习讨论,学习/v(动词) 讨论/v(动词),292,11261,362,1736,2324,0.346530445,5.14233525,5.815295257,0.849620233,1
明天会更好,明天/t(时间词) 会/v(动词) 更好/n(名词),203,13270,173,1492,1402,0.652985785,5.092824124,4.213647517,0.849886823,1
征婚群,征婚/v(动词) 群/Ng(其他),77,3402,258,5517,2493,0.298456193,5.907043446,5.121919573,0.84997914,1
装修交流群,装修/vn(其他) 交流/vn(其他) 群/Ng(其他),63,2634,129,4228,1044,0.325797,7.092026721,6.024731545,0.850197696,1
为了部落,为了/p(介词) 部落/n(名词),67,1291,93,248,499,0.553592524,4.345710291,3.098139496,0.850698633,1
可靠,可靠/a(形容词),121,8003,230,330,7669,0.614936631,5.442869126,4.561105009,0.851011512,1
聊心,聊/v(动词) 心/n(名词),50,5464,68,101,206,0.825037014,4.598268722,3.271689322,0.851154847,1
不再见,不再/d(副词) 见/v(动词),52,2940,33,364,82,0.607600618,4.917464047,2.996635676,0.851168005,1
欢声笑语,欢声笑语/l(其他),50,4926,42,431,1504,0.555749557,5.291955427,3.994265037,0.851189293,1
破解管理系统,破解/v(动词) 管理/vn(其他) 系统/n(名词),75,25,83,17,21,0.048977246,0,0,0.852302342,1
交流互动,交流/vn(其他) 互动/vn(其他),172,4554,325,865,5657,0.653943146,5.808743724,6.227942618,0.852324973,1
义薄云天,义薄云天/l(其他),61,2776,67,888,296,0.45605964,5.86999228,4.993671835,0.85309816,1
特平,特/d(副词) 平/v(动词),107,77,11,27,12,0.549810258,3.543780078,2.588573163,0.85345399,1
徒弟,徒弟/n(名词),234,18715,258,5440,4938,0.692005802,6.22750161,5.925951277,0.853578312,1
伴侣,伴侣/n(名词),116,5949,159,743,3323,0.650984996,6.08308834,5.14146935,0.854010494,1
心连心,心连心/l(其他),57,6769,52,1166,1225,0.559268579,6.193333583,5.430317587,0.854093808,1
有钱任性,有钱/a(形容词) 任性/a(形容词),117,1152,110,177,142,0.615860448,3.80501338,2.815204927,0.854291552,1
白酒营销交流,白酒/n(名词) 营销/vn(其他) 交流/vn(其他),72,9,,16,5,0.029772573,2.190673873,2.043191871,0.855434754,1
无兄弟不篮球,无/v(动词) 兄弟/n(名词) 不/d(副词) 篮球/n(名词),66,1719,82,433,606,0.54822288,2.894924165,2.273965716,0.855450318,1
乐观向上,乐观/ad(其他) 向上/v(动词),86,561,57,12,326,0.434736464,3.165672167,1.560710409,0.855475755,1
真挚,真挚/a(形容词),68,8491,33,230,2430,0.851981923,4.868683277,3.767451219,0.855656069,1
天天酷跑送心群,天天/d(副词) 酷跑/n(名词) 送/v(动词) 心/n(名词) 群/Ng(其他),78,3580,159,1813,240,0.729673622,4.316313502,1.945910149,0.85657732,1
招商卡,招商/vn(其他) 卡/n(名词),52,71,13,15,77,0.133838,0.688567369,0,0.856757358,1
爱笑,爱/v(动词) 笑/v(动词),226,12720,153,857,945,0.667685771,5.482286653,4.613829249,0.857302226,1
快乐每一天！,快乐/a(形容词) 每/r(代词) 一/m(数词) 天/q(量词) !/w(标点),54,1712,29,43,868,0.727686384,2.587836298,0,0.858407242,1
活泼可爱,活泼/a(形容词) 可爱/a(形容词),88,2214,51,48,742,0.529736708,3.889151234,2.978508421,0.858422285,1
青春飞扬,青春/n(名词) 飞扬/v(动词),60,3983,23,960,238,0.473382769,3.815794546,4.322047282,0.858941643,1
热爱祖国,热爱/v(动词) 祖国/n(名词),61,1542,123,188,2141,0.524272463,4.486594976,2.652941601,0.859123249,1
qx60,qx/nx(其他) 60/m(数词),84,6,12,10,11,0.386107631,2.588246722,1.263625672,0.859161775,1
大吉大利晚上吃鸡,大吉大利/i(习语) 晚上/t(时间词) 吃/v(动词) 鸡/n(名词),52,533,127,167,188,0.344082709,2.44826063,0,0.859303374,1
安徽股票群,安徽/ns(地名) 股票/n(名词) 群/Ng(其他),51,11,36,10,12,0.012396441,1.386294361,0,0.859376025,1
扯蛋,扯蛋/n(名词),350,9022,457,1775,1697,0.515937242,6.026921438,5.907525003,0.859727455,1
红包计划群,红包/n(名词) 计划/n(名词) 群/Ng(其他),61,128,18,48,178,0.240692005,3.067525143,1.328515191,0.859755746,1
好工作,好/a(形容词) 工作/vn(其他),60,5754,201,377,3310,0.710756112,5.028533212,4.746080112,0.860024033,1
黑色,黑色/n(名词),83,19397,138,3743,2550,0.258211944,6.796040466,5.549335826,0.860033156,1
女皇后宫,女皇/n(名词) 后宫/n(名词),57,50,109,68,40,0.236358076,0,0,0.860147178,1
姐们,姐们/n(名词),141,15559,26,386,1791,0.719528547,5.195965434,4.5294749,0.86032789,1
最美的时光,最美/a(形容词) 的/u(助词) 时光/n(名词),67,4045,38,482,400,0.639104281,4.398178123,2.74585353,0.860376218,1
时時,时时/d(副词),59,362,35,56,88,0.710185325,3.22697224,1.522955068,0.860408142,1
卓越,卓越/a(形容词),84,14958,99,3199,2576,0.483602456,6.842186689,6.553970518,0.860504333,1
不要吵架,不要/d(副词) 吵架/v(动词),52,15228,36,27,16894,0.756583307,3.662160925,1.609437912,0.860638401,1
都是帅哥,都/d(副词) 是/v(动词) 帅哥/n(名词),54,3655,27,74,535,0.614280958,3.873754001,1.937666496,0.860743918,1
地摊群,地摊/n(名词) 群/Ng(其他),58,843,135,992,1593,0.348687336,5.931330145,5.395921861,0.860751114,1
温暖的家,温暖/a(形容词) 的/u(助词) 家/n(名词),63,6038,40,354,1803,0.819651952,5.407247019,4.011106692,0.860780835,1
至上励合,至上/v(动词) 励/Vg(其他) 合/v(动词),64,564,67,111,89,0.523079581,4.771806618,2.908718052,0.861025255,1
奔放,奔放/z(其他),117,5150,147,731,2084,0.551668484,5.728399956,4.535316257,0.861180089,1
有钱就是任性,有钱/a(形容词) 就是/v(动词) 任性/a(形容词),82,792,25,99,77,0.714404739,3.419124327,1.676987774,0.861447854,1
长久,长久/a(形容词),96,15921,183,1478,7073,0.617358944,6.407109226,5.118374016,0.861597205,1
学生组织,学生/n(名词) 组织/n(名词),114,985,40,34,177,0.692470858,4.091496434,2.708050201,0.861695983,1
花花姑娘,花花/z(其他) 姑娘/n(名词),91,1490,37,145,111,0.525461604,4.017605429,2.728018513,0.862010944,1
真情,真情/n(名词),105,20114,122,2656,5362,0.701337476,6.48031613,5.823391186,0.862053461,1
五星计划,五星/b(其他) 计划/n(名词),143,119,15,27,80,0.151642377,1.627578565,1.098612289,0.862201,1
一切随缘,一切/r(代词) 随缘/n(名词),62,5718,68,778,1032,0.539525382,5.560892251,4.134624566,0.862206017,1
随缘,随缘/n(名词),120,19577,211,3891,3249,0.279897546,6.651403722,6.086110874,0.862373818,1
大神群,大神/n(名词) 群/Ng(其他),66,6852,159,3262,538,0.598723445,5.89554893,4.448823585,0.862988044,1
学习与交流,学习/v(动词) 与/p(介词) 交流/vn(其他),70,1537,75,183,1540,0.632915798,5.226585889,4.645886653,0.86310503,1
一起娱乐,一起/s(处所词) 娱乐/vn(其他),62,7777,113,174,8299,0.443929875,4.496696765,3.567340521,0.863492051,1
就是干,就是/v(动词) 干/v(动词),61,3240,47,369,954,0.712468419,4.580443818,3.841436709,0.863717991,1
悲伤,悲伤/a(形容词),109,43970,90,4490,5903,0.755973071,6.164985185,4.427524178,0.863763812,1
洗白征信,洗白/n(名词) 征信/vn(其他),68,12,17,22,22,0.019720625,0.191444082,0,0.863815329,1
有钱,有钱/a(形容词),187,27328,198,1808,10669,0.314488389,5.866994473,5.344007818,0.863815468,1
美女帅哥群,美女/n(名词) 帅哥/n(名词) 群/Ng(其他),60,2619,125,1103,173,0.36957482,6.198540612,5.354217261,0.863923288,1
破解后台,破解/v(动词) 后台/n(名词),63,17,47,11,11,0.133291625,0.693147181,0.693147181,0.863938366,1
改变自己,改变/v(动词) 自己/r(代词),70,3710,53,140,1400,0.764142987,4.729949389,3.299829686,0.864124061,1
楼斗,楼/n(名词) 斗/v(动词),69,91,59,24,11,0.366644089,4.174728122,1.594166699,0.864316025,1
网络游戏赚钱,网络/n(名词) 游戏/n(名词) 赚钱/a(形容词),63,71,16,17,11,0.032820092,2.163955657,1.098612289,0.864384346,1
愿得一人心,愿/v(动词) 得一/n(名词) 人/n(名词) 心/n(名词),79,3756,84,593,442,0.798090098,4.230085548,1.449681169,0.864504753,1
蛋疼,蛋疼/n(名词),157,7392,133,782,661,0.582550498,5.603760327,4.71368898,0.864745091,1
好玩的,好玩/a(形容词) 的/u(助词),76,13001,99,299,9994,0.668118508,5.229952579,3.820002687,0.864989952,1
前端交流,前端/f(方位词) 交流/v(动词),51,241,55,199,85,0.70878103,4.023391975,4.052411891,0.865062,1
郑州兼职工作,郑州/ns(地名) 兼职/vn(其他) 工作/vn(其他),52,27,48,27,16,0.085270533,1.562138905,0,0.865282311,1
情侣群,情侣/n(名词) 群/Ng(其他),90,11265,100,1827,707,0.421369185,5.625579096,4.488932766,0.865756475,1
光辉岁月,光辉/a(形容词) 岁月/n(名词),99,6212,90,1124,401,0.55339517,5.77662333,4.866192421,0.86586824,1
幸运,幸运/a(形容词),149,32971,121,4127,5002,0.578910581,6.218011567,5.687950741,0.865921437,1
青春永驻,青春/n(名词) 永驻/n(名词),92,3598,76,631,352,0.623570768,5.278819624,4.060055626,0.866047492,1
情绪,情绪/n(名词),72,16589,140,1760,2829,0.456400478,5.753780505,5.111360003,0.866166739,1
党员,党员/n(名词),255,32608,82,3825,2159,0.432028319,6.214562164,5.463150092,0.866268201,1
同心协力,同心协力/i(习语),106,4057,71,138,1731,0.591945745,4.761343324,3.423580837,0.866554236,1
怀恋,怀恋/v(动词),74,8531,48,545,3712,0.762809035,5.787997344,4.526253514,0.866608344,1
查房产,查/v(动词) 房产/n(名词),64,6,192,13,13,0.027823996,0,0,0.866982229,1
老铁们,老铁/nr(其他) 们/k(后接成分),73,4687,38,567,2707,0.677340787,5.308492911,4.466641146,0.867011895,1
队员,队员/n(名词),79,12511,38,933,7389,0.454598686,6.338374438,5.280904241,0.867143423,1
小饭桌加盟,小/a(形容词) 饭桌/n(名词) 加盟/v(动词),63,48,21,17,1,0.339920141,2.333902985,2.63905733,0.867374263,1
娛樂,娱乐/vn(其他),135,7239,254,1340,1235,0.696406629,6.55710649,5.43735972,0.867416681,1
活泼开朗,活泼/a(形容词) 开朗/a(形容词),73,1082,64,11,508,0.810134068,3.343647563,1.386294361,0.867882392,1
虚荣,虚荣/a(形容词),186,1420,464,507,618,0.590804008,5.708952294,4.636958237,0.868097072,1
力量,力量/n(名词),136,36615,152,2278,15302,0.413062109,6.302044505,5.98144724,0.868176634,1
尊重,尊重/v(动词),109,22316,139,96,23594,0.734795583,5.189964875,3.917458621,0.868431365,1
拉呱,拉呱/v(动词),350,8195,536,1721,2913,0.688079127,5.604102553,5.186523162,0.868839945,1
美女们,美女/n(名词) 们/k(后接成分),157,15771,29,438,5294,0.591595505,5.282384875,3.510025062,0.869113397,1
村民,村民/n(名词),105,5764,100,1384,2803,0.37549328,6.444361816,5.373551797,0.8694264,1
聚会活动,聚会/v(动词) 活动/vn(其他),99,1889,201,163,2847,0.590935341,4.338535231,4.590296189,0.869753658,1
携手共进,携手/v(动词) 共/d(副词) 进/v(动词),71,4602,69,177,2798,0.782448511,5.145717877,4.099125382,0.869926272,1
父女,父女/n(名词),79,650,52,78,82,0.53144269,4.350071325,2.485678974,0.869928301,1
鼓励,鼓励/v(动词),61,9291,65,105,8386,0.523077829,4.862154175,4.132966358,0.870030753,1
互动交流,互动/vn(其他) 交流/vn(其他),227,6496,495,2269,5764,0.653943146,6.013106553,6.548522374,0.870057488,1
一起摇摆,一起/d(副词) 摇摆/v(动词),51,2726,30,433,491,0.544950964,4.157651059,3.975841178,0.870274088,1
好吃的,好吃/a(形容词) 的/u(助词),106,5584,119,209,3153,0.709669448,5.289906998,4.038780701,0.870471978,1
境界的彼方,境界/n(名词) 的/u(助词) 彼方/r(代词),54,159,176,101,58,0.537330239,4.267953878,2.815204927,0.870590735,1
奔驰glc车友会,奔驰/n(名词) glc/nx(其他) 车友会/n(名词),60,145,11,33,11,0.028427169,3.401322962,3.193512367,0.870600278,1
逗逼们,逗/v(动词) 逼/v(动词) 们/k(后接成分),122,3712,22,361,269,0.564723018,4.870243799,4.048239871,0.870793479,1
新年快乐,新年/t(时间词) 快乐/a(形容词),259,14656,247,2134,4435,0.350022897,6.050996436,5.718861164,0.870975191,1
热爱,热爱/v(动词),271,56334,340,2225,71298,0.545346487,6.096224783,5.299038212,0.871286146,1
光辉,光辉/a(形容词),65,8162,58,1207,1277,0.740738657,6.515447159,5.792674048,0.871373502,1
小眎頻,小/a(形容词) 视频/n(名词),145,365,32,24,36,0.056004815,1.83437197,0,0.871596813,1
dnf辅助群,dnf/nx(其他) 辅助/vn(其他) 群/Ng(其他),104,893,140,290,145,0.513232649,4.420031832,3.370480801,0.871626965,1
网络交流,网络/n(名词) 交流/vn(其他),143,3562,411,2139,1381,0.436713416,5.505566264,5.844640549,0.871724855,1
一起进步,一起/s(处所词) 进步/vn(其他),51,8600,43,66,8109,0.579277756,3.774624003,2.412210201,0.872091818,1
活动分享,活动/vn(其他) 分享/v(动词),68,2503,385,6154,1875,0.479715897,5.413797879,4.823698939,0.872174232,1
努力向上,努力/ad(其他) 向上/v(动词),50,768,34,34,246,0.503563696,3.9152491,2.45831133,0.872834387,1
关心,关心/v(动词),149,19458,109,565,8833,0.7030077,5.337792133,4.66246144,0.87291452,1
幸福ing,幸福/a(形容词) ing/nx(其他),124,398,38,24,11,0.657885793,3.335770806,1.098612289,0.872917065,1
游戏讨论群,游戏/n(名词) 讨论/v(动词) 群/Ng(其他),60,4661,124,2248,1615,0.308843107,6.401746434,5.122937792,0.872952083,1
不服输,不/d(副词) 服输/v(动词),50,1946,46,204,328,0.862866441,4.676947931,3.034402067,0.873324947,1
神侃,神侃/v(动词),64,855,68,151,206,0.623393008,5.129702039,4.033111364,0.873449086,1
包容,包容/v(动词),110,7476,110,196,5411,0.598749312,5.129231767,3.679232394,0.873834513,1
洛阳驾校,洛阳/ns(地名) 驾校/n(名词),98,162,130,139,16,0.033638319,1.5025634,0.467445739,0.87397486,1
奔跑吧！兄弟,奔跑/v(动词) 吧/y(语气助词) !/w(标点) 兄弟/n(名词),71,1796,40,435,165,0.63393714,3.276655513,1.814372857,0.874045815,1
光明,光明/n(名词),128,21617,210,3374,3539,0.257312008,6.943137794,6.064739496,0.874050195,1
二源,二/m(数词) 源/Ng(其他),113,435,162,75,132,0.736544083,4.509976281,2.946215834,0.874377843,1
纯净,纯净/a(形容词),50,4110,139,647,2970,0.602145266,6.175133877,5.540134185,0.874774462,1
一切为了孩子,一切/r(代词) 为了/p(介词) 孩子/n(名词),230,3872,118,130,1524,0.824124675,3.582208081,1.386294361,0.874873333,1
逗比欢乐多,逗比/n(名词) 欢乐/a(形容词) 多/m(数词),146,2149,119,402,116,0.783938436,4.379854914,3.031590576,0.875144897,1
搞对象,搞/v(动词) 对象/n(名词),153,2473,308,313,1213,0.465381479,4.763832287,4.138544233,0.876020118,1
各奔东西,各奔东西/l(其他),52,13367,14,161,1957,0.527628744,4.775018957,2.351673302,0.876183305,1
百人牛牛,百/m(数词) 人/n(名词) 牛牛/n(名词),64,121,85,22,82,0.470909104,3.12731982,2.48490665,0.87644665,1
有福同享,有福同享/i(习语),69,6516,42,129,1774,0.641013057,3.832307801,2.076286478,0.876460395,1
爱无止境,爱/v(动词) 无止境/l(其他),70,532,81,79,89,0.788811215,3.095459368,1.666102255,0.876539575,1
我们的青春,我们/r(代词) 的/u(助词) 青春/n(名词),135,22828,77,2737,3011,0.719753347,5.754268883,3.609477038,0.87664449,1
韩国1.5分彩,韩国/ns(地名) 1.5分/t(时间词) 彩/Ng(其他),272,300,17,23,21,0.111249185,1.333473039,1.609437912,0.877298442,1
帮会群,帮会/n(名词) 群/Ng(其他),55,1312,135,582,1187,0.385723942,6.384746462,4.9462311,0.877323302,1
开心交流,开心/a(形容词) 交流/vn(其他),99,4272,178,1964,2857,0.563543397,4.475593302,5.813088513,0.877682572,1
查信息,查/v(动词) 信息/n(名词),146,132,402,26,31,0.091668616,1.098612289,0,0.877694239,1
班级活动,班级/n(名词) 活动/vn(其他),73,818,37,16,123,0.579301135,3.402730283,1.791759469,0.877719297,1
公爵娱乐,公爵/n(名词) 娱乐/vn(其他),146,196,,16,8,0.094048338,2.432985739,0,0.877775127,1
为梦想奋斗,为/p(介词) 梦想/n(名词) 奋斗/v(动词),93,1953,66,192,331,0.518567184,4.121554709,3.075220548,0.878067266,1
美好回忆,美好/a(形容词) 回忆/vn(其他),145,11950,42,664,1064,0.84513033,5.2370267,3.901575408,0.878946479,1
情意,情意/n(名词),72,8452,42,1058,1333,0.84098004,6.324933404,5.262826706,0.878971991,1
单身群,单身/n(名词) 群/Ng(其他),278,16661,785,12060,4462,0.302425039,6.627108041,5.879940362,0.879849238,1
好好玩,好/a(形容词) 好玩/a(形容词),90,7480,65,113,3703,0.790629797,4.709025494,3.453459738,0.880271879,1
汉子,汉子/n(名词),205,10146,172,788,4100,0.378208679,6.195455003,5.184333353,0.880511425,1
带人,带/v(动词) 人/n(名词),70,3581,72,204,1772,0.663506875,5.459046196,4.494916727,0.880716707,1
真爱,真爱/n(名词),385,27878,555,3870,7075,0.283494457,6.590421219,6.204637665,0.880767228,1
逝去的青春,逝去/v(动词) 的/u(助词) 青春/n(名词),141,16523,74,3189,1310,0.730079729,4.006110397,4.111693373,0.880849091,1
兄妹,兄妹/n(名词),183,14671,64,1747,995,0.682450069,6.399594649,5.631290408,0.880884354,1
一起学习,一起/d(副词) 学习/v(动词),129,23087,104,447,19361,0.604719085,4.54119174,4.277502918,0.881017471,1
基情四射,基情/n(名词) 四射/v(动词),143,1057,135,237,109,0.513711703,4.867541909,3.939091191,0.881809937,1
你值得拥有,你/r(代词) 值得/v(动词) 拥有/v(动词),52,3004,47,329,1636,0.546175268,4.911690466,4.564164913,0.882034655,1
神聊,神聊/v(动词),52,973,67,214,138,0.56095622,4.885037853,4.236856597,0.882194369,1
关爱,关爱/v(动词),280,17929,333,2976,8571,0.661270817,6.180609335,5.268082035,0.882335889,1
黄金白银原油外汇,黄金/n(名词) 白银/n(名词) 原油/n(名词) 外汇/n(名词),65,221,18,319,275,0.007477714,0.766425374,0.638101622,0.88256886,1
男人帮,男人/n(名词) 帮/v(动词),198,13969,187,9838,338,0.503572734,3.548664246,1.365728578,0.882865906,1
共创辉煌,共创/v(动词) 辉煌/a(形容词),118,8238,138,614,5425,0.478601668,5.677916221,4.799377041,0.882961338,1
樱花庄的宠物女孩,樱花庄/n(名词) 的/u(助词) 宠物/n(名词) 女孩/n(名词),53,53,114,38,15,0.12479731,2.271868513,0,0.883073907,1
团结奋进,团结/v(动词) 奋进/v(动词),83,2829,48,107,1058,0.668754589,4.332741197,2.441015278,0.883223256,1
感动,感动/v(动词),112,14310,125,669,6217,0.594013401,5.907010321,4.635819415,0.88403983,1
漂亮妹子,漂亮/a(形容词) 妹子/n(名词),115,244,20,17,128,0.532047298,3.141804159,2.025326221,0.884200002,1
青春无悔,青春/n(名词) 无悔/v(动词),228,7735,184,1423,662,0.616139821,5.776361307,4.616119752,0.884226358,1
努力吧,努力/a(形容词) 吧/y(语气助词),74,10308,52,408,3034,0.819362707,4.492821576,3.576271297,0.884601946,1
努力努力再努力,努力/ad(其他) 努力/ad(其他) 再/d(副词) 努力/a(形容词),55,1235,35,111,237,0.615420057,3.187360417,1.560710409,0.884786742,1
闲扯淡,闲/v(动词) 扯淡/v(动词),58,974,59,160,202,0.442548981,4.471053717,3.120291565,0.885207598,1
互敬互爱,互/d(副词) 敬/v(动词) 互/d(副词) 爱/v(动词),59,2798,86,26,3752,0.825268341,3.624941214,2.63905733,0.885261112,1
傻帽,傻帽/n(名词),60,1306,15,82,384,0.486128849,4.784965813,2.649158683,0.885654376,1
小哥哥,小/a(形容词) 哥哥/n(名词),338,23832,1589,5331,19015,0.604073511,5.277382856,2.61575852,0.885840562,1
手机电脑打字员,手机/n(名词) 电脑/n(名词) 打字员/n(名词),58,117,,10,10,0.047148703,0,0,0.885971596,1
团结合作,团结/a(形容词) 合作/vn(其他),57,1471,65,18,802,0.786808911,3.210644412,1.791759469,0.885972949,1
开心快乐每一天,开心/a(形容词) 快乐/a(形容词) 每/r(代词) 一/m(数词) 天/q(量词),349,6221,368,725,3367,0.573761007,3.767338561,2.163955657,0.886466676,1
缘分天空,缘分/n(名词) 天空/n(名词),175,17564,366,5358,1108,0.444367943,6.022502553,5.952166447,0.887194657,1
生命,生命/n(名词),134,61206,156,3703,24085,0.309917455,6.720484399,5.893472713,0.88731296,1
我们都是好孩子,我们/r(代词) 都/d(副词) 是/v(动词) 好孩子/n(名词),293,9097,138,923,749,0.83129939,4.358395966,1.791759469,0.887922678,1
瞎搞,瞎搞/v(动词),74,1985,94,229,579,0.545031909,5.130708658,4.257770479,0.888093101,1
青春万岁,青春/n(名词) 万岁/n(名词),50,967,19,135,72,0.430967004,4.528036327,1.747868097,0.888121637,1
宠物群,宠物/n(名词) 群/Ng(其他),109,2555,359,3815,1257,0.328344702,7.271298096,6.254031355,0.888177665,1
团结向上,团结/v(动词) 向上/v(动词),62,1519,32,53,504,0.634666835,3.974440836,1.609437912,0.88830797,1
娱乐。,娱乐/vn(其他) 。/w(标点),81,5552,130,301,5265,0.534641299,5.22911082,4.721325703,0.888600178,1
灵魂,灵魂/n(名词),107,28658,184,5071,9086,0.381793009,6.299249754,5.73654406,0.889109739,1
货源推广,货源/n(名词) 推广/v(动词),78,43,67,39,11,0.03527083,1.946194045,0.754194436,0.88928009,1
为梦想而奋斗,为/p(介词) 梦想/n(名词) 而/c(连词) 奋斗/v(动词),70,2217,50,241,378,0.60571039,4.03907981,2.302585093,0.889421215,1
快乐分享,快乐/a(形容词) 分享/v(动词),110,2615,164,432,1176,0.555242022,4.753395848,4.373055509,0.889999312,1
开心一刻,开心/a(形容词) 一刻/m(数词),93,4344,141,1062,354,0.836181718,5.007662084,4.415611102,0.890246142,1
学习好,学习/v(动词) 好/a(形容词),80,1879,34,69,489,0.433924057,4.340186062,2.615630577,0.890527036,1
和平相处,和平/ad(其他) 相处/v(动词),114,12309,145,49,14757,0.60025619,3.892357843,2.685945325,0.890530714,1
分享交流,分享/v(动词) 交流/vn(其他),200,7929,343,2848,6525,0.606589112,6.009388031,6.604737737,0.890615856,1
